model_version,variation_id,vcv_accession,gene,old_classification,actual_later_classification,actual_outcome,predicted_class,pathogenic_probability,score_or_probability,correct,analysis_bucket,confidence,key_features,match_confidence,warning_flags,suspected_error_category,manual_review_status,notes,leakage_audit_status,source
V7,2170963,not recorded,BBS2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07198124403156887,0.07198124403156887,true,correct high-confidence,0.9280187559684311,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1431436,not recorded,RNF43,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.1058189890316926,0.1058189890316926,true,correct high-confidence,0.8941810109683074,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1505304,not recorded,QARS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0738874206553234,0.0738874206553234,true,correct high-confidence,0.9261125793446766,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1431211,not recorded,CACNA1H,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3424203378326788,0.3424203378326788,false,low-confidence,0.6575796621673212,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1433227,not recorded,DIP2C,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.009443350218480829,0.009443350218480829,true,correct high-confidence,0.9905566497815191,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1896368,not recorded,SLC25A26,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08912145587383012,0.08912145587383012,true,correct high-confidence,0.9108785441261699,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2188003,not recorded,HIVEP2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.06648408312570443,0.06648408312570443,true,correct high-confidence,0.9335159168742956,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2143009,not recorded,ALG9,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07075931400820337,0.07075931400820337,true,correct high-confidence,0.9292406859917967,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2672994,not recorded,WDFY3,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.5895497692256777,0.5895497692256777,false,low-confidence,0.5895497692256777,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1925689,not recorded,CACNA1A,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.015849397473589898,0.015849397473589898,true,correct high-confidence,0.9841506025264101,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1475795,not recorded,LAMB2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2160344,not recorded,RECQL4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0038549423389642487,0.0038549423389642487,true,correct high-confidence,0.9961450576610358,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1985073,not recorded,CCDC141,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0212091537121144,0.0212091537121144,true,correct high-confidence,0.9787908462878856,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1516344,not recorded,GNPTAB,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1985532,not recorded,ALMS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07101477886814697,0.07101477886814697,true,correct high-confidence,0.928985221131853,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1467666,not recorded,POLD1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.091192591508629,0.091192591508629,true,correct high-confidence,0.908807408491371,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2077656,not recorded,NAGA,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0738874206553234,0.0738874206553234,true,correct high-confidence,0.9261125793446766,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2418226,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9470033219492459,0.9470033219492459,true,correct high-confidence,0.9470033219492459,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1740033,not recorded,TNXB,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.34449406758118695,0.34449406758118695,false,low-confidence,0.655505932418813,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1503752,not recorded,COL18A1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.002231949382898142,0.002231949382898142,true,correct high-confidence,0.9977680506171018,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1479213,not recorded,IMPG1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9682381961510531,0.9682381961510531,true,correct high-confidence,0.9682381961510531,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1430473,not recorded,WASHC5,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9647384984080992,0.9647384984080992,true,correct high-confidence,0.9647384984080992,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1676077,not recorded,CUX1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.964997891950658,0.964997891950658,true,correct high-confidence,0.964997891950658,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1371702,not recorded,ABL1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4442978228659409,0.4442978228659409,false,low-confidence,0.5557021771340591,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2080773,not recorded,PEX5,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07075931400820337,0.07075931400820337,true,correct high-confidence,0.9292406859917967,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2179338,not recorded,AHDC1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.22029526050553136,0.22029526050553136,true,low-confidence,0.7797047394944686,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1409338,not recorded,ROM1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0212091537121144,0.0212091537121144,true,correct high-confidence,0.9787908462878856,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1473509,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9569222503126095,0.9569222503126095,true,correct high-confidence,0.9569222503126095,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1508071,not recorded,FAR1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.018936266950290742,0.018936266950290742,true,correct high-confidence,0.9810637330497093,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1443596,not recorded,SETBP1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.39844500476543826,0.39844500476543826,false,low-confidence,0.6015549952345618,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2440308,not recorded,COL4A1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.4006513015550138,0.4006513015550138,true,low-confidence,0.5993486984449863,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2577099,not recorded,SLC25A13,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.5940403308783316,0.5940403308783316,true,low-confidence,0.5940403308783316,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1991214,not recorded,SYNGAP1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.23018714521261868,0.23018714521261868,true,low-confidence,0.7698128547873813,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1380144,not recorded,LIG4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0068913471995887,0.0068913471995887,true,correct high-confidence,0.9931086528004113,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1438636,not recorded,RYR2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08638216928799206,0.08638216928799206,true,correct high-confidence,0.913617830712008,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1915837,not recorded,LTBP4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08353749337592022,0.08353749337592022,true,correct high-confidence,0.9164625066240798,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1469960,not recorded,POLG,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2140863,not recorded,PRKDC,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07198124403156887,0.07198124403156887,true,correct high-confidence,0.9280187559684311,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1440681,not recorded,PACS2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.31383375154496645,0.31383375154496645,false,low-confidence,0.6861662484550335,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1765543,not recorded,TNXB,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.34449406758118695,0.34449406758118695,false,low-confidence,0.655505932418813,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2501589,not recorded,KDM5C,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.3559546457957879,0.3559546457957879,true,low-confidence,0.6440453542042122,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1407052,not recorded,KMT2D,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3424203378326788,0.3424203378326788,false,low-confidence,0.6575796621673212,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1496476,not recorded,GFM2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.10135667041595701,0.10135667041595701,true,correct high-confidence,0.898643329584043,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1403779,not recorded,FANCI,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07816264066690273,0.07816264066690273,true,correct high-confidence,0.9218373593330973,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1443645,not recorded,DEPDC5,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08638216928799206,0.08638216928799206,true,correct high-confidence,0.913617830712008,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2149216,not recorded,ALG9,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.003831475403637806,0.003831475403637806,true,correct high-confidence,0.9961685245963622,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1441992,not recorded,CTNNA1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.5864991971380511,0.5864991971380511,true,low-confidence,0.5864991971380511,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1365361,not recorded,FZD4,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0212091537121144,0.0212091537121144,true,correct high-confidence,0.9787908462878856,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1466287,not recorded,ADAM9,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.018936266950290742,0.018936266950290742,true,correct high-confidence,0.9810637330497093,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2200940,not recorded,CPT1C,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07816264066690273,0.07816264066690273,true,correct high-confidence,0.9218373593330973,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1524855,not recorded,IL17RA,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0738874206553234,0.0738874206553234,true,correct high-confidence,0.9261125793446766,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2120558,not recorded,PCDH19,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9536284559524433,0.9536284559524433,true,correct high-confidence,0.9536284559524433,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2110521,not recorded,ALMS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.003831475403637806,0.003831475403637806,true,correct high-confidence,0.9961685245963622,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
